0.1945078	-0.057455007	-0.03538162	-0.043367475	0.07221272	-0.11749539	-0.03051958	-0.03988619	0.08956599	-0.104701154	-0.10782111	0.034715697	0.09468573	0.029161774	0.03940064	-0.07353345
0.18859172	-0.010618272	-0.03279521	-0.022351814	0.01908329	-0.08577291	-0.046178665	0.020772604	0.045665927	0.0054318155	-0.045552395	-0.009487801	0.051756885	0.0701134	-0.0051965895	0.010426977
0.072924115	0.071714126	0.059177294	0.037685763	-0.019443147	-0.07006364	0.029036814	0.018127544	-0.051710427	0.017289016	-0.034103937	-0.09091098	0.022822991	0.06032139	-0.073335536	0.03439534
0.18425003	0.025171125	-0.016159853	-0.038784966	0.034027744	-0.039525624	-0.023037916	0.054510597	0.058507845	0.020813124	-0.07708713	0.02307846	-0.003339912	0.08215025	-0.024248539	-0.0059867986
0.17866604	-0.070861645	-0.098781824	-0.151957	0.1397892	-0.21064706	-0.09720312	-0.041649725	0.08573296	-0.04534589	-0.14730878	0.11433921	0.09541828	0.046720427	0.043737963	-0.14082511
0.10110652	0.076976016	0.09285982	0.04140113	-0.023582334	0.036322046	0.088916816	0.115912	-0.0022526283	0.10392773	0.01921734	-0.051195372	-0.023569368	0.12102572	-0.040953547	-0.002590089
0.21256955	0.03723623	-0.027792074	-0.045405827	0.026585702	-0.068087116	-0.031962086	0.0019154645	0.0154586015	0.035619423	-0.07739798	-0.03187049	0.009435778	0.10116574	-0.08116725	0.053030815
0.19731212	-0.038524292	-0.045031648	-0.09633856	0.09214939	-0.080308	-0.020601705	-0.062093887	0.04980353	-0.009991566	-0.0970633	-0.00080256705	0.06354356	0.06306215	0.07225955	-0.01762927
0.20355532	-0.0352909	-0.039846383	-0.06689106	0.09905073	-0.14918754	-0.03579533	0.028394338	0.089393765	-0.01725122	-0.17194135	0.014246688	0.10713214	0.046761133	0.06384912	-0.09437821
-0.062386096	0.09305419	0.0912072	0.0522233	-0.051318616	-0.010248472	0.06230282	0.09564649	-0.0015771087	0.004123613	-0.027240437	-0.06683864	-0.027100153	0.041909534	-0.05539801	0.074074976
0.2121835	0.027984058	0.022035483	-0.064370774	0.018630302	-0.048218526	0.013315695	0.084192716	-0.006205811	0.036211118	-0.0010004016	-0.0708313	-0.043637402	0.12837136	0.00935626	0.022424301
0.041556124	-0.092402466	-0.0020092812	0.0101764845	0.04157696	-0.030113282	-0.061599858	-0.091859445	0.004444153	-0.094425514	-0.15282018	0.038525123	0.009093469	-0.07922014	-0.023094136	-0.046174623
0.038843203	0.04766376	-0.004299422	-0.018806703	0.028812462	0.0127338935	0.058068193	0.037968554	-0.06528192	0.0407766	0.008089652	-0.04624441	-0.053419907	0.038299464	-0.075552315	0.02512508
0.23406787	0.07071876	0.021683961	0.051233	-0.0016955584	-0.03915393	0.09627172	0.018889021	-0.047830354	0.047831934	-0.06568724	-0.13114369	-0.08202983	0.052073967	-0.12819909	0.036554404
0.15266018	-0.037141554	-0.11595026	-0.036916275	0.07951149	-0.08200529	-0.059038594	-0.09030818	0.04597334	-0.019545974	-0.15920328	0.027962893	0.10112648	-0.053737752	0.005367491	-0.12267012
-0.059819974	0.04134175	-0.00611732	0.089347914	-0.049084913	0.018219482	0.043047395	0.0024938139	-0.027117418	0.048819155	-0.052487344	-0.03813322	0.012091954	0.07176048	-0.08436238	0.013327141
0.040513955	0.02828331	-0.012555547	0.0042542857	-0.06717547	-0.0046084863	0.0040538437	0.040280864	-0.063798845	0.030906973	-0.033967137	-0.11777655	-0.0066074133	0.05328597	-0.09726494	0.02260791
0.022698034	-0.0021974777	0.09336247	0.03211144	-0.051680565	0.01688003	0.063808404	0.08140079	-0.046669893	0.051172275	-0.040049314	-0.056705296	-0.08079388	-0.00524118	-0.071343035	0.026297186
0.0671701	0.048516322	-0.0068161623	0.0047398596	-0.03250851	0.034198083	0.06070162	0.027263414	-0.027692707	0.03336526	0.008690158	-0.0827399	-0.05975514	0.07916017	-0.0413954	0.003256525
0.14513743	-0.070058905	-0.0748612	-0.026927227	0.021582939	-0.09530697	-0.113327116	0.009303951	0.030105567	-0.074559875	-0.12183097	0.0006817703	0.111620866	0.0022415398	0.058772903	-0.057210777
0.08378241	0.016285693	0.056481592	0.07803768	0.04636138	0.05007462	0.07087217	0.07512976	0.03802052	0.024271505	0.02746251	-0.048535302	-0.03836328	0.031871878	-0.06759557	-0.009222771
0.10715347	0.0031839868	-0.00938029	-0.0092410585	0.06911359	-0.11150195	-0.06940033	-0.010865159	0.057361152	-0.04130286	-0.094787106	0.031714268	0.043951526	0.02958525	0.02624178	-0.06540682
0.012444758	0.09791809	0.054191172	0.08014638	-0.04412099	0.058668446	0.035949282	0.09243004	-0.022274338	0.04077074	-0.028766612	-0.05861692	-0.029551217	0.077926345	-0.017599104	0.022881918
0.08834779	-0.063363604	-0.05022021	-0.102323435	0.07636049	-0.10055207	-0.10245288	-0.10437543	0.051452667	-0.13756637	-0.13020311	0.09654422	0.07500136	-0.12260002	0.1007107	-0.10457038
0.054861423	0.13074908	0.068735	0.03685468	-0.025577823	0.009819203	0.098774016	0.1294687	-0.0730487	0.052934352	0.07306309	-0.15443565	-0.03707987	0.13605139	-0.08559214	0.072115935
-0.010929704	0.017326763	0.0030732274	-0.016863475	0.011313032	-0.014509533	0.044960577	0.011808107	-0.044224717	0.0442502	0.035363674	-0.044325773	-0.0617187	-0.00757187	-0.08698196	0.051175132
0.06811702	-0.008649268	-0.01339669	0.0450674	0.027054226	-0.01290767	0.05365952	0.051340133	0.030553594	-0.028779559	-0.041157752	0.003394101	0.022408152	0.05137754	-0.02599318	-0.027278418
0.22164118	-0.02014061	-0.021650959	-0.037940267	0.043004274	-0.04742699	-0.013351219	0.02746507	0.01881435	-0.023543898	-0.02257343	-0.021039229	0.080821075	0.017797692	0.044733346	-0.038742516
0.016168669	0.083502986	0.16573	0.12628041	-0.13502038	0.017556474	0.087591864	0.16554092	-0.0927441	0.13624273	0.069722086	-0.20391734	-0.1247372	0.16234687	-0.17379439	0.14414789
0.27983984	-0.033880606	-0.10874129	-0.056971535	0.09743131	-0.09758414	-0.05324008	0.009988768	0.05703893	-0.07808588	-0.07770766	-0.005734141	0.10193774	0.1338697	0.00939994	-0.066770785
-0.016096033	0.073854506	0.010272843	0.040452257	-0.048379656	0.03783817	0.08361557	0.07674836	-0.07525131	-0.01914174	0.02993274	-0.078612395	-0.04990354	-0.0016379724	-0.13613158	0.029881248
0.14129601	-0.06870576	-0.079017155	-0.10223835	0.13583195	-0.111801	-0.096215636	-0.12858704	0.11965672	-0.08523322	-0.14870508	0.0451226	0.078066096	-0.004138815	0.059826642	-0.15164289
-0.22063495	0.27689284	0.23082455	0.23313817	-0.21644415	0.26894882	0.22859703	0.19718584	-0.29040065	0.17821293	0.25652725	-0.27367717	-0.27621388	0.21469693	-0.23513533	0.21174137
0.2727119	-0.038078234	0.0028168992	-0.021918707	0.048687056	-0.035398133	-0.06594068	0.030060215	0.026721573	-0.070693426	-0.040775158	-0.025517698	0.063622154	0.09387652	0.019014642	-0.04241766
0.20344535	0.07263466	-0.0077035422	0.051443763	0.04224845	0.006085703	0.071274154	-0.0020086805	-0.04199931	-0.034374733	0.024472369	-0.08698756	-0.03958869	0.017655715	-0.09859861	0.049059115
0.24325444	-0.04106294	-0.0898213	-0.05253491	0.13108836	-0.06661196	-0.09508544	-0.023247182	0.064412914	-0.04607665	-0.10202283	0.019378282	0.08596459	-0.057069596	0.06280592	-0.06991859
0.11237184	-0.17027655	-0.17606738	-0.13479143	0.21871242	-0.22709046	-0.24805424	-0.1831456	0.20538986	-0.21251737	-0.23112372	0.22483337	0.17214231	-0.18342036	0.2345219	-0.17123534
0.021794833	0.10101388	0.044672605	0.01880266	-0.08405404	0.0392841	0.0758536	0.04826654	-0.096827105	0.022335205	0.03814466	-0.10482552	-0.12169559	0.054541897	-0.12812032	0.09286101
0.16935807	-0.21795869	-0.22955532	-0.2001432	0.13095239	-0.14884111	-0.22189876	-0.1642892	0.13461609	-0.15567566	-0.18370785	0.17089851	0.16757777	-0.12764597	0.12750912	-0.19084127
0.021815559	-0.04013681	-0.013908878	0.009400847	-0.015058911	-0.09064985	-0.04048844	-0.04514683	0.023341332	0.016066525	-0.031241791	0.010501415	0.06584807	-0.010238462	0.009703233	0.01627834
0.0059586833	0.035389464	0.052589048	0.030605638	-0.074711524	0.008529157	0.03592072	0.06637942	0.015305036	0.030354211	-0.01140587	-0.044379238	-0.09348735	0.07090503	-0.029445805	0.00692368
0.07372428	0.047795884	-0.03458339	-0.018236829	0.015169414	-0.043746714	-0.063313395	-0.014213347	0.016003422	-0.025725877	0.0091896765	0.048843846	-0.010824608	0.07185933	-0.030429931	-0.0725444
0.15076521	0.14188138	-0.0015405262	-0.0063038417	-0.05226963	-0.011076969	0.067497425	0.07780099	0.017500322	0.0509683	-0.00017580575	-0.09434914	-0.025550814	0.17887704	-0.03488195	0.058571573
0.03900099	0.047139294	0.013934457	0.0016133136	-0.040303066	0.015520518	0.0816416	-0.004414284	-0.020260928	0.046542197	-0.060679324	-0.077286795	0.007767371	0.025356125	-0.014298961	0.0013374845
0.062488392	0.11592466	0.1818056	0.09381756	-0.13328739	0.018240536	0.15767463	0.18577126	-0.12579462	0.11097301	0.023010371	-0.19817409	-0.09608874	0.22019926	-0.1330442	0.10395076
0.2683319	-0.046361	-0.13480018	-0.11062053	0.12717137	-0.19420804	-0.13621038	-0.10328166	0.109465346	-0.10309979	-0.1573309	0.08816539	0.07748765	-0.0046618273	0.070436954	-0.10406969
0.15224312	0.050212137	-0.08065314	-0.052506138	0.042192075	-0.11037031	-0.071074285	0.03580693	0.05088181	-0.041642454	-0.11836522	-0.016644865	0.08447349	0.07681247	0.041940298	-0.06647672
0.072295345	-0.030673811	-0.036045644	0.014984566	-0.021038739	-0.012160135	-0.032465436	-0.00041934339	0.0069055147	-0.05053751	-0.0165214	0.023378616	-0.015469827	0.03847964	-0.03594637	0.016586833
0.03833501	0.090681486	0.080808155	-0.009884992	-0.048485246	0.015876664	0.058190003	0.043137006	-0.051187035	0.052080736	0.056795053	-0.11642618	-0.019439988	0.14581002	-0.071511604	0.060194895
0.11006174	-0.045447677	-0.061453685	-0.0021475593	0.039524086	-0.011181037	0.021293191	0.016603082	0.076690555	-0.048336815	-0.022885384	-0.008484978	-0.020293577	-0.05847256	-0.017280675	0.026159676
-0.053653017	0.018254986	0.021414103	-0.0061617196	0.011928504	-0.06855886	0.008744613	0.039227385	0.05506171	0.028642334	-0.09588012	-0.007082601	0.025591139	-0.013367608	-0.07020156	-0.050537672
0.080074124	-0.080794334	-0.023820482	-0.09011673	0.037932508	-0.04919824	-0.015344721	-0.07397808	0.022498677	-0.07278201	-0.06971189	-0.028829027	0.020597529	-0.07129688	-0.03897917	-0.016209152
0.028400298	7.065246e-06	0.08177693	0.018477106	-0.06338164	-0.035952054	0.022476288	0.019913279	-0.059795156	-0.018556543	0.008619632	-0.05063561	-0.08113449	0.022834927	-0.05308413	-0.0035204906
0.044398952	0.033764213	0.0076174	0.036359623	-0.020189332	-0.010366132	0.026050115	0.111043416	-0.06784516	0.036193687	0.050867554	-0.047670685	-0.101313695	0.05940415	-0.09704517	0.022923177
0.17314926	-0.03504618	-0.07182218	-0.09153275	0.1047057	-0.10400782	-0.07435272	-0.0479586	0.031085124	-0.074796565	-0.10732719	0.05098653	0.03312008	-0.09186015	-0.011410371	-0.018741317
